StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID172807553,MTurk ID,7040_1,7040_2,7040_3,10020_1,10020_2,10020_3,5550_1,5550_2,5550_3,9010_1,9010_2,9010_3,Feedback,D1,D2,D2_2_TEXT,D3,D4,D4_8_TEXT,D5,D5_4_TEXT,D6,D7,D7_5_TEXT,mTurkCode
4/20/18 3:38,4/20/18 3:41,IP Address,100,203,TRUE,4/20/18 3:41,R_3qaML9UMLz79QNu,anonymous,EN,"I consent, begin the study",A3MXI2O3JZ0TZH,2.1,9,3.4,,,,,,,,,,,florida,Female,,Bachelor degree,Asian,,City or urban community,,40,Republican Party,,1898358
4/20/18 3:46,4/20/18 3:47,IP Address,100,100,TRUE,4/20/18 3:47,R_2aW8MUD76DD4BXu,anonymous,EN,"I consent, begin the study",A271V19C06841K,,,,,,,,,,1.9,7.7,2.9,no,new hampshire,Male,,Bachelor degree,"Spanish, Hispanic, or Latino,White",,Rural community,,31,Democratic party,,5153958
4/20/18 3:49,4/20/18 3:50,IP Address,100,85,TRUE,4/20/18 3:50,R_2CJJW1VwzWjrRL4,anonymous,EN,"I consent, begin the study",ASLGHXA4453BQ,,,,,,,3.7,7.8,7.4,,,,,South Carolina,Female,,Graduate degree,White,,Rural community,,33,Green Party,,2838108
4/20/18 3:51,4/20/18 3:52,IP Address,100,99,TRUE,4/20/18 3:52,R_2DLEqBbjYGfVcjW,anonymous,EN,"I consent, begin the study",A39PWM9C4U0TEP,,,,6,4,8,,,,,,,"No, everything was ok",Michigan,Male,,Graduate degree,White,,"Suburban community,Rural community",,40,Democratic party,,4349115
4/20/18 3:53,4/20/18 3:55,IP Address,100,126,TRUE,4/20/18 3:55,R_Ut0neRUJwBqmTrH,anonymous,EN,"I consent, begin the study",A32WKUV95813JH,,,,7,5,5,,,,,,,,North Carolina,Female,,Some college but no degree,Black or African-American,,Rural community,,29,"Democratic party,Independent",,3726066
4/20/18 3:53,4/20/18 3:56,IP Address,100,153,TRUE,4/20/18 3:56,R_27vzaljEzYJn74p,anonymous,EN,"I consent, begin the study",A3KMNX2P2QP9JU,,,,9,3,4,,,,,,,N/A,Maryland,Female,,Bachelor degree,Black or African-American,,Suburban community,,46,Democratic party,,9897074
4/20/18 3:57,4/20/18 3:58,IP Address,100,74,TRUE,4/20/18 3:58,R_1oA6o9SOjWohK4z,anonymous,EN,"I consent, begin the study",A3U8PLWZQUK09D,,,,,,,4.7,6.9,9,,,,,IN,Female,,Graduate degree,White,,Suburban community,,34,Democratic party,,8243428
4/20/18 4:01,4/20/18 4:03,IP Address,100,134,TRUE,4/20/18 4:03,R_2ckoTBjKz1CMnQy,anonymous,EN,"I consent, begin the study",A3R0QO6884CV1P,1,9,8.3,,,,,,,,,,,ILLINOIS,Male,,Some college but no degree,Black or African-American,,City or urban community,,51,Independent,,5323022
4/20/18 4:04,4/20/18 4:07,IP Address,100,153,TRUE,4/20/18 4:07,R_3GBwfoIMVRMF2r7,anonymous,EN,"I consent, begin the study",AY3F34TW7MCBH,,,,,,,,,,5,3.7,1,na,michigan,Female,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,40,"Other (please specify):,Independent",middle of road,1293397
4/20/18 4:06,4/20/18 4:09,IP Address,100,200,TRUE,4/20/18 4:09,R_3Nw8a9dNS1fSZdO,anonymous,EN,"I consent, begin the study",AZBZBTTME3HAI,,,,,,,1,7.9,8.8,,,,no,California,Female,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,White,Independent,,9437762
4/20/18 4:24,4/20/18 4:27,IP Address,100,170,TRUE,4/20/18 4:27,R_334mQBSufCkglcC,anonymous,EN,"I consent, begin the study",A1YMIA0664RNFF,,,,,,,,,,1,9,9,thank you very much!,Tennessee,Male,,Some college but no degree,"White,Black or African-American",,Rural community,,44,Democratic party,,4900020
4/20/18 4:24,4/20/18 4:28,IP Address,100,234,TRUE,4/20/18 4:28,R_2Ua2KE588nLFYUs,anonymous,EN,"I consent, begin the study",A2M5DGZ2SK8JWK,1,8,3.5,,,,,,,,,,N/A,California,Female,,Bachelor degree,Asian-American,,City or urban community,,23,Democratic party,,192820
4/20/18 4:27,4/20/18 4:29,IP Address,100,87,TRUE,4/20/18 4:29,R_25vaXYxkvmzT5ZP,anonymous,EN,"I consent, begin the study",A2QJH6SM06D8OR,,,,8.6,3.5,7.8,,,,,,,,Washington ,Female,,Associate degree,White,,Suburban community,,29,Libertarian Party,,1438224
4/20/18 4:37,4/20/18 4:39,IP Address,100,81,TRUE,4/20/18 4:39,R_1OOUzM14Lsuc6sU,anonymous,EN,"I consent, begin the study",A2VFX3J4B1I22X,,,,,,,5.1,5.1,6,,,,No,PA,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,22,Republican Party,,4795113
4/20/18 4:40,4/20/18 4:42,IP Address,100,132,TRUE,4/20/18 4:42,R_3fpDn7VvPzuT8zS,anonymous,EN,"I consent, begin the study",AEX85SLEN727,3.1,3.1,6.5,,,,,,,,,,no,NC,Female,,Graduate degree,White,,City or urban community,,52,Republican Party,,7853080
4/20/18 4:40,4/20/18 4:43,IP Address,100,154,TRUE,4/20/18 4:43,R_2CPnZu6SGWqijQf,anonymous,EN,"I consent, begin the study",A3LNBJ3F5LWMYK,,,,,,,,,,8,2,1.9,,Nevada,Female,,Bachelor degree,White,,Rural community,,54,Republican Party,,271141
4/20/18 4:47,4/20/18 4:50,IP Address,100,134,TRUE,4/20/18 4:50,R_3QJJWgKnNecW7SH,anonymous,EN,"I consent, begin the study",ABS5DWGFW9T37,,,,,,,,,,1,5.1,5.9,,pa,Female,,Associate degree,White,,Suburban community,,53,Democratic party,,9608396
4/20/18 4:51,4/20/18 4:53,IP Address,100,84,TRUE,4/20/18 4:53,R_3g6nTAXT1VdtLym,anonymous,EN,"I consent, begin the study",A1VJ4ZOXP9PUCP,4,7.1,9,,,,,,,,,,,Michigan,Female,,Bachelor degree,White,,Suburban community,,28,Republican Party,,7494753
4/20/18 4:55,4/20/18 4:57,IP Address,100,105,TRUE,4/20/18 4:57,R_W7kQRvGl6k79qhP,anonymous,EN,"I consent, begin the study",AH4QNMYBTB3PG,,,,9,1,9,,,,,,,NA,MN,Female,,Bachelor degree,White,,Suburban community,,30,Democratic party,,6740966
4/20/18 5:01,4/20/18 5:05,IP Address,100,241,TRUE,4/20/18 5:05,R_1dphUwAUjSpDUFl,anonymous,EN,"I consent, begin the study",A3F51C49T9A34D,,,,,,,4.5,5,5.5,,,,,texas,Male,,Graduate degree,"White,Asian",,Suburban community,,52,Independent,,6634817
4/20/18 5:06,4/20/18 5:13,IP Address,100,407,TRUE,4/20/18 5:13,R_27Hw5hTai2XNlJ4,anonymous,EN,"I consent, begin the study",A35N15U15X5R03,,,,5.1,9,5.1,,,,,,,,Pa,Female,,Some college but no degree,White,,Rural community,,65,Republican Party,,8555153
4/20/18 5:19,4/20/18 5:22,IP Address,100,156,TRUE,4/20/18 5:22,R_12iiBVhQM9TuT6n,anonymous,EN,"I consent, begin the study",A1UE6IH3L3XYN2,,,,,,,1.6,9,4.4,,,,No comments,Ohio,Male,,Bachelor degree,White,,Suburban community,,32,Republican Party,,5639882
4/20/18 5:26,4/20/18 5:27,IP Address,100,66,TRUE,4/20/18 5:27,R_1FFLSAWavkDRtTi,anonymous,EN,"I consent, begin the study",A3GVIO0THJXK51,,,,,,,,,,8.3,5.1,9,none,ny,Female,,Bachelor degree,White,,Suburban community,,37,Democratic party,,8893001
4/20/18 5:27,4/20/18 5:27,IP Address,100,53,TRUE,4/20/18 5:27,R_2v6BJGJPwqvU0X5,anonymous,EN,"I consent, begin the study",A3LARK2XWBY8BI,5.1,4.7,4.5,,,,,,,,,,,alabama,Male,,Bachelor degree,White,,Suburban community,,26,Libertarian Party,,8585970
4/20/18 5:36,4/20/18 5:39,IP Address,100,167,TRUE,4/20/18 5:39,R_28ZiSZ4at8N2zOh,anonymous,EN,"I consent, begin the study",A20Q6LGMUJLJDG,,,,,,,,,,5.9,7.1,7.4,VERY NICE,TEXAS,Female,,Bachelor degree,Asian-American,,City or urban community,,46,Democratic party,,9494956
4/20/18 5:39,4/20/18 5:42,IP Address,100,163,TRUE,4/20/18 5:42,R_3enbGpbb4od5H4Z,anonymous,EN,"I consent, begin the study",A30S0XM9F4RSHU,,,,9,7,9,,,,,,,,WV,Female,,Some college but no degree,White,,Rural community,,52,Democratic party,,8071757
4/20/18 5:39,4/20/18 5:42,IP Address,100,169,TRUE,4/20/18 5:42,R_2czIKfmBeIYZiIJ,anonymous,EN,"I consent, begin the study",A38XRCVYVF4A31,4,4,8,,,,,,,,,,"No, all clear",north carolina,Male,,Bachelor degree,White,,Suburban community,,66,Republican Party,,2250786
4/20/18 5:43,4/20/18 5:44,IP Address,100,72,TRUE,4/20/18 5:44,R_DLVJ4QvfgPe4FR7,anonymous,EN,"I consent, begin the study",A2SY4E7MRC15MM,,,,,,,3,6,9,,,,,maryland,Male,,Some college but no degree,White,,Suburban community,,39,Republican Party,,6627
4/20/18 5:48,4/20/18 5:49,IP Address,100,91,TRUE,4/20/18 5:49,R_Wvbuh9bDw44yS5z,anonymous,EN,"I consent, begin the study",A30K7FGF6WIQH6,,,,,,,,,,7,2.8,9,,Pennsylvania,Male,,Bachelor degree,White,,Suburban community,,27,Republican Party,,1648229
4/20/18 5:47,4/20/18 5:50,IP Address,100,193,TRUE,4/20/18 5:50,R_3jTFpmEmTcxafiD,anonymous,EN,"I consent, begin the study",A2WNNMYLY7K6TQ,,,,,,,9,4,9,,,,,Texas,Male,,Bachelor degree,White,,Suburban community,,40,Independent,,7108421
4/20/18 5:50,4/20/18 5:53,IP Address,100,161,TRUE,4/20/18 5:53,R_ULpkYy2OAf9m3dL,anonymous,EN,"I consent, begin the study",A3GROUNFSH9MR7,2.9,7,6,,,,,,,,,,,North Carolina,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,63,Democratic party,,8243064
4/20/18 5:51,4/20/18 5:53,IP Address,100,145,TRUE,4/20/18 5:53,R_BJsPeTSKOnAklbz,anonymous,EN,"I consent, begin the study",A34O3GY189A0T5,,,,2.4,9,1.9,,,,,,,,New Jersey,Female,,Some college but no degree,White,,Suburban community,,37,Republican Party,,994026
4/20/18 5:55,4/20/18 5:59,IP Address,100,255,TRUE,4/20/18 5:59,R_28Y6gNf4a7XFQjj,anonymous,EN,"I consent, begin the study",A20DEQN51WH5CH,,,,,,,,,,2.9,5,7,NONE,Florida,Male,,Some college but no degree,White,,Suburban community,,54,Republican Party,,6728857
4/20/18 6:02,4/20/18 6:05,IP Address,100,208,TRUE,4/20/18 6:05,R_3DpzNFUc9d0Dyog,anonymous,EN,"I consent, begin the study",A1HCD5NKP8G2KK,1.2,9,5.9,,,,,,,,,,Payback rate could be defined better,NJ,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,51,Independent,,7578549
4/20/18 6:05,4/20/18 6:07,IP Address,100,131,TRUE,4/20/18 6:07,R_3m9mDBEab9881Wp,anonymous,EN,"I consent, begin the study",A3RPOFZUWY33P7,,,,,,,1,9,7.2,,,,,Iowa,Male,,Bachelor degree,Asian,,Suburban community,,31,Democratic party,,5305927
4/20/18 7:57,4/20/18 8:04,IP Address,100,447,TRUE,4/20/18 8:04,R_ZE8HgMyyG0qftSN,anonymous,EN,"I consent, begin the study",iuky6,,,,,,,6.4,5.7,7.4,,,,,,,,,,,,,,,,9159361
4/20/18 9:00,4/20/18 9:01,IP Address,100,76,TRUE,4/20/18 9:01,R_1LhDzDlQLQ9UCIc,anonymous,EN,"I consent, begin the study",AAXSRTMSUV8WG,,,,2.7,6.9,8.1,,,,,,,,Pennsylvania,Male,,Graduate degree,White,,City or urban community,,26,Libertarian Party,,5805794
4/20/18 9:00,4/20/18 9:02,IP Address,100,75,TRUE,4/20/18 9:02,R_3nk3uQMAuSZbXeC,anonymous,EN,"I consent, begin the study",A35KO5LPASBFI9,,,,9,1,1.3,,,,,,,,FL,Female,,Some college but no degree,White,,Suburban community,,24,Independent,,837564
4/20/18 9:00,4/20/18 9:02,IP Address,100,80,TRUE,4/20/18 9:02,R_2tndB1Kb74AUAEu,anonymous,EN,"I consent, begin the study",A32FIOOQE8U98U,,,,,,,,,,1,9,1,,TN,Female,,Some college but no degree,Black or African-American,,City or urban community,,24,Independent,,9645773
4/20/18 9:01,4/20/18 9:02,IP Address,100,65,TRUE,4/20/18 9:02,R_2CEaBld21LJmwqV,anonymous,EN,"I consent, begin the study",ACDWBEBOTM2JW,1.6,8.2,1.5,,,,,,,,,,,Maryland,Female,,Graduate degree,White,,Suburban community,,35,Democratic party,,17475
4/20/18 9:00,4/20/18 9:02,IP Address,100,97,TRUE,4/20/18 9:02,R_3q8WDLwHb8QqY1H,anonymous,EN,"I consent, begin the study",A3U7EIF0P9GQKI,,,,8.3,2.7,6.9,,,,,,,,Louisiana,Male,,Bachelor degree,White,,City or urban community,,35,Democratic party,,5410489
4/20/18 9:01,4/20/18 9:02,IP Address,100,90,TRUE,4/20/18 9:02,R_TdgkNhuJWKXEfip,anonymous,EN,"I consent, begin the study",A3EH553FEF0D9M,,,,,,,,,,8.6,2.5,6.8,,California,Female,,Bachelor degree,White,,City or urban community,,26,Democratic party,,6447174
4/20/18 9:01,4/20/18 9:02,IP Address,100,87,TRUE,4/20/18 9:02,R_pbd8lxthrFU2fLP,anonymous,EN,"I consent, begin the study",A20GE0C1GRUYCJ,7,4,9,,,,,,,,,,None,Idaho,Female,,Some college but no degree,White,,Rural community,,24,Democratic party,,9105005
4/20/18 9:01,4/20/18 9:02,IP Address,100,102,TRUE,4/20/18 9:02,R_w7eUqhIueGhww2l,anonymous,EN,"I consent, begin the study",A2C83KDE5MUZQP,,,,,,,5.1,7.4,6.7,,,,,wisconsin,Female,,Bachelor degree,White,,City or urban community,,27,Republican Party,,1087380
4/20/18 9:01,4/20/18 9:02,IP Address,100,103,TRUE,4/20/18 9:02,R_2v7HlCMgX6ZOmfO,anonymous,EN,"I consent, begin the study",AQKSBUOQNWPDB,1.1,3.5,7.4,,,,,,,,,,,florida,Male,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,35,Republican Party,,5368581
4/20/18 9:00,4/20/18 9:02,IP Address,100,120,TRUE,4/20/18 9:02,R_1OZHd39R1TPKvV7,anonymous,EN,"I consent, begin the study",A2GPMB2S705XJV,,,,,,,,,,9,1,9,,PA,Female,,Bachelor degree,Black or African-American,,City or urban community,,32,Democratic party,,1082209
4/20/18 9:01,4/20/18 9:03,IP Address,100,74,TRUE,4/20/18 9:03,R_2Yx2yRpDoj5Q8Rq,anonymous,EN,"I consent, begin the study",A1F4N58CAX8IMK,,,,,,,4.6,3.9,1,,,,,NC,Male,,Associate degree,White,,City or urban community,,28,Independent,,4835631
4/20/18 9:01,4/20/18 9:03,IP Address,100,100,TRUE,4/20/18 9:03,R_1N9O7kE9WpI4rl7,anonymous,EN,"I consent, begin the study",A3FMOS7LJ0ATE,,,,,,,7.2,9,8,,,,good,usa,Male,,Bachelor degree,Black or African-American,,Suburban community,,30,Republican Party,,594648
4/20/18 9:01,4/20/18 9:03,IP Address,100,93,TRUE,4/20/18 9:03,R_2zOagrY4qNQdpQ7,anonymous,EN,"I consent, begin the study",A32BK0E1IPDUAF,,,,,,,,,,1,8.4,2.9,no,Missouri,Female,,Some college but no degree,White,,City or urban community,,30,Republican Party,,6331529
4/20/18 9:02,4/20/18 9:03,IP Address,100,44,TRUE,4/20/18 9:03,R_1Qoo6SkCnTZmeXR,anonymous,EN,"I consent, begin the study",A3O71N1DK8FP3Y,,,,,,,4.5,5.5,5.7,,,,n/a,ny,Female,,Bachelor degree,White,,Suburban community,,36,Republican Party,,5656224
4/20/18 9:01,4/20/18 9:03,IP Address,100,114,TRUE,4/20/18 9:03,R_3smLmKhY5ecw1br,anonymous,EN,"I consent, begin the study",ADVCIFLB5A9B,,,,9,1,3.1,,,,,,,n/a,NC,Female,,Bachelor degree,White,,Suburban community,,57,Republican Party,,1238716
4/20/18 9:02,4/20/18 9:03,IP Address,100,45,TRUE,4/20/18 9:03,R_3qCij4awKjTX8gw,anonymous,EN,"I consent, begin the study",A9VEZ7WVCCK8G,,,,8.3,6.1,8.1,,,,,,,n,ga,Female,,Bachelor degree,Black or African-American,,Rural community,,34,Democratic party,,2509001
4/20/18 9:00,4/20/18 9:03,IP Address,100,166,TRUE,4/20/18 9:03,R_1dp0zL5qBVraNMt,anonymous,EN,"I consent, begin the study",A1C7XI68SED8JE,,,,4.8,6.8,3.2,,,,,,,,michigan,Female,,Associate degree,White,,Suburban community,,35,Independent,,7662515
4/20/18 9:02,4/20/18 9:03,IP Address,100,76,TRUE,4/20/18 9:03,R_2CWdeZTJJoMFrHm,anonymous,EN,"I consent, begin the study",A3GAQNTZ1V1VO,5.1,5.5,7,,,,,,,,,,,Pennsylvania,Male,,Graduate degree,"Asian,Asian-American",,City or urban community,,27,Independent,,5409187
4/20/18 9:01,4/20/18 9:03,IP Address,100,121,TRUE,4/20/18 9:03,R_3hG4C7zh6teUmiU,anonymous,EN,"I consent, begin the study",A2MSVKXC1F3WIU,9,6,9,,,,,,,,,,,Florida,Female,,Bachelor degree,Other (please specify):,mixed,City or urban community,,41,Independent,,6460804
4/20/18 9:00,4/20/18 9:03,IP Address,100,180,TRUE,4/20/18 9:03,R_24uwgm7ENXUjnK3,anonymous,EN,"I consent, begin the study",A1M9A8VTVTMTH8,,,,,,,9,9,8.8,,,,in the survey very nice,usa,Male,,Bachelor degree,Black or African-American,,Rural community,,30,Republican Party,,6887071
4/20/18 9:01,4/20/18 9:04,IP Address,100,131,TRUE,4/20/18 9:04,R_2v1xd4kXGPudhWB,anonymous,EN,"I consent, begin the study",A1F1OZ54G177D8,,,,,,,,,,7.7,4.1,5.7,,Oregon,Male,,Associate degree,White,,Rural community,,44,Libertarian Party,,3507137
4/20/18 9:02,4/20/18 9:04,IP Address,100,101,TRUE,4/20/18 9:04,R_3kcXr3tmDsGX4s0,anonymous,EN,"I consent, begin the study",A2Y575IET2QNU2,3.5,8.1,6.2,,,,,,,,,,,CA,Male,,Bachelor degree,White,,City or urban community,,33,Democratic party,,1347982
4/20/18 9:02,4/20/18 9:04,IP Address,100,115,TRUE,4/20/18 9:04,R_SIQQxwtLhtNAoox,anonymous,EN,"I consent, begin the study",AIEQ7C072YIJK,,,,7.5,1,9,,,,,,,,mt,Male,,Associate degree,"Spanish, Hispanic, or Latino",,City or urban community,,30,Libertarian Party,,9030124
4/20/18 9:02,4/20/18 9:04,IP Address,100,92,TRUE,4/20/18 9:04,R_31Y5UbY7R4xqDWj,anonymous,EN,"I consent, begin the study",A37L4Q4EUV2X9B,,,,,,,8.5,9,9,,,,no,USA,Male,,Bachelor degree,Black or African-American,,Rural community,,30,Republican Party,,2714754
4/20/18 9:03,4/20/18 9:04,IP Address,100,93,TRUE,4/20/18 9:04,R_yraR9pdZqYEdAlz,anonymous,EN,"I consent, begin the study",A2VW2G52AKT86G,,,,,,,,,,8.5,5,7.7,,Washington,Male,,Associate degree,White,,Suburban community,,25,Democratic party,,7075691
4/20/18 9:02,4/20/18 9:05,IP Address,100,168,TRUE,4/20/18 9:05,R_w6mNar8rUSlFrpv,anonymous,EN,"I consent, begin the study",A2VDGWD0BBMSP2,,,,,,,,,,1,9,1,,Illinois,Male,,Bachelor degree,White,,City or urban community,,48,Republican Party,,3461727
4/20/18 9:04,4/20/18 9:05,IP Address,100,75,TRUE,4/20/18 9:05,R_2UiulU0hCfhESL9,anonymous,EN,"I consent, begin the study",A221JJK7P6K22W,,,,9,3.8,8.1,,,,,,,,FL,Male,,Bachelor degree,Black or African-American,,Suburban community,,45,Republican Party,,6064982
4/20/18 9:03,4/20/18 9:05,IP Address,100,96,TRUE,4/20/18 9:05,R_2ZE7GPdjZN3lL10,anonymous,EN,"I consent, begin the study",A39ROW50DWRRKT,,,,,,,,,,1,9,1.5,,NJ,Male,,Some college but no degree,Asian,,Suburban community,,34,Democratic party,,2999938
4/20/18 9:04,4/20/18 9:05,IP Address,100,82,TRUE,4/20/18 9:05,R_3HM1fWkSQvJJ4id,anonymous,EN,"I consent, begin the study",A3NAHN61XJ3ZAT,,,,9,1.5,7.1,,,,,,,,Utah,Female,,Some college but no degree,White,,Suburban community,,38,Republican Party,,7898313
4/20/18 9:02,4/20/18 9:05,IP Address,100,166,TRUE,4/20/18 9:05,R_3oAYxRl5Mzzv25x,anonymous,EN,"I consent, begin the study",A2T4DJFHBTILPA,2.8,7.2,5.9,,,,,,,,,,,Nevada,Female,,Some college but no degree,White,,City or urban community,,37,Independent,,8960731
4/20/18 9:04,4/20/18 9:05,IP Address,100,69,TRUE,4/20/18 9:05,R_3PlhUaMg4ybcZ5D,anonymous,EN,"I consent, begin the study",A3RIBFIB7C8D20,,,,,,,,,,1,9,1,,PA,Female,,"High school degree or equivalent (e.g., GED)",White,,Suburban community,,24,Democratic party,,102640
4/20/18 9:04,4/20/18 9:05,IP Address,100,49,TRUE,4/20/18 9:05,R_3iXd1Bj2enVHRAF,anonymous,EN,"I consent, begin the study",A124DR1CQH7G09,,,,6.3,5.5,7.6,,,,,,,,New Jersey,Male,,Bachelor degree,White,,Suburban community,,30,Democratic party,,1059069
4/20/18 9:02,4/20/18 9:05,IP Address,100,172,TRUE,4/20/18 9:05,R_29prJ16HvjdGHuJ,anonymous,EN,"I consent, begin the study",AMU20U0IG3253,,,,6,4,8,,,,,,,,Minnesota,Female,,Some college but no degree,White,,Suburban community,,55,Republican Party,,7231935
4/20/18 9:03,4/20/18 9:05,IP Address,100,115,TRUE,4/20/18 9:05,R_yJXfqTx8JkCZIXL,anonymous,EN,"I consent, begin the study",A27HVVLSZZ13XK,,,,,,,1,4,9,,,,,Colorado,Male,,Some college but no degree,White,,Suburban community,,47,Democratic party,,5871193
4/20/18 9:03,4/20/18 9:05,IP Address,100,159,TRUE,4/20/18 9:05,R_1kHcDJ76hPP1Cm5,anonymous,EN,"I consent, begin the study",A2UNI1FVOGMUQA,7.6,1.8,6.6,,,,,,,,,,,Maine,Female,,Bachelor degree,White,,Rural community,,42,Democratic party,,4614475
4/20/18 9:04,4/20/18 9:05,IP Address,100,78,TRUE,4/20/18 9:05,R_2YPu665rr4UQKjf,anonymous,EN,"I consent, begin the study",A1WVRI8059VNDP,1,9,1,,,,,,,,,,,Maryland,Male,,Bachelor degree,White,,Rural community,,24,Republican Party,,2969237
4/20/18 9:04,4/20/18 9:05,IP Address,100,111,TRUE,4/20/18 9:05,R_1mfTCdcqFd8p55K,anonymous,EN,"I consent, begin the study",A3O7NH5MWBWWNG,6,5,7.5,,,,,,,,,,everything was fine.,NH,Male,,Some college but no degree,White,,Suburban community,,34,Independent,,6747857
4/20/18 9:03,4/20/18 9:06,IP Address,100,159,TRUE,4/20/18 9:06,R_28A2ZTObitqxNPJ,anonymous,EN,"I consent, begin the study",A20RVM3V1A3DKX,,,,,,,1,8.1,9,,,,,Washington,Male,,"High school degree or equivalent (e.g., GED)",White,,City or urban community,,55,Republican Party,,7306404
4/20/18 9:04,4/20/18 9:06,IP Address,100,97,TRUE,4/20/18 9:06,R_3e1YrkJ3SL4gpnP,anonymous,EN,"I consent, begin the study",A27B0BV6MNTEPZ,,,,,,,9,9,9,,,,no,Michigan,Male,,Graduate degree,White,,Suburban community,,39,Democratic party,,4428311
4/20/18 9:03,4/20/18 9:06,IP Address,100,199,TRUE,4/20/18 9:06,R_ZpKDQem5GZWo4kV,anonymous,EN,"I consent, begin the study",A1DNJ3C38BJ0MJ,,,,,,,,,,1,9,6,thank you for the study,Florida,Female,,Associate degree,White,,Suburban community,,60,Republican Party,,4342653
4/20/18 9:04,4/20/18 9:06,IP Address,100,128,TRUE,4/20/18 9:06,R_1I60huQol0jTnFN,anonymous,EN,"I consent, begin the study",A3QNCW3LR2AVOV,,,,,,,1.4,5.9,8.1,,,,"Very Clear, thanks",New York,Male,,Some college but no degree,White,,Suburban community,,49,Democratic party,,4849090
4/20/18 9:04,4/20/18 9:06,IP Address,100,110,TRUE,4/20/18 9:06,R_a9OwclNX0R8jCx3,anonymous,EN,"I consent, begin the study",A2E746SZEOVYXS,,,,,,,,,,7.9,3,9,None,Minnesota,Male,,Bachelor degree,White,,Suburban community,,56,Independent,,8251172
4/20/18 9:05,4/20/18 9:06,IP Address,100,85,TRUE,4/20/18 9:06,R_1d4YRwCKjpBGUe4,anonymous,EN,"I consent, begin the study",A1FSVOPZ4Z0JO8,,,,,,,4,8,8.9,,,,,MD,Male,,Bachelor degree,White,,Rural community,,26,Republican Party,,233241
4/20/18 9:03,4/20/18 9:06,IP Address,100,228,TRUE,4/20/18 9:06,R_31pBghxywNewfIz,anonymous,EN,"I consent, begin the study",A1P7SR0R2B60C7,,,,7.5,4,8.5,,,,,,,"very easy to understand, thank you",Florida,Female,,Some college but no degree,White,,Suburban community,,68,Democratic party,,462323
4/20/18 9:05,4/20/18 9:06,IP Address,100,98,TRUE,4/20/18 9:06,R_6SubIkyYVECajw5,anonymous,EN,"I consent, begin the study",A24KAOZMILCKF4,,,,,,,,,,8,5.9,8,,VT,Female,,Bachelor degree,White,,Suburban community,,38,Independent,,188421
4/20/18 9:03,4/20/18 9:07,IP Address,100,191,TRUE,4/20/18 9:07,R_3nCvvSFKuD2HWFm,anonymous,EN,"I consent, begin the study",A5KQALJOAVPK9,,,,1,5.1,8,,,,,,,,NY,Male,,"High school degree or equivalent (e.g., GED)",White,,Rural community,,22,Independent,,9285217
4/20/18 9:05,4/20/18 9:07,IP Address,100,96,TRUE,4/20/18 9:07,R_3HozEHK27yaKwFJ,anonymous,EN,"I consent, begin the study",A1160COTUR26JZ,,,,9,1,9,,,,,,,,Texas,Female,,Associate degree,White,,Rural community,,47,Independent,,191559
